name,price,item_id,category,description
"Getzen Eterna 747 Two-Piece .547"" Bore F-Valve Attachment Yellow Brass Trombone",$999.99,25123042411,Trombones,"['Brand:Getzen', 'Instrument:Trombone', 'Features:F Attachment', 'Body Material:Brass', 'MPN:Does Not Apple']"
DOD FX86B Death Metal Distortion Effects Pedal 2506,$74.99,23521012506,Distortion & Overdrive,"['Brand:DOD', 'Type:Distortion Pedal', 'MPN:FX86B', 'Model:Death Metal Distortion']"
Vito by Leblanc 7213 Student/Intermediate ABS Plastic Nickel-Plated Clarinet,$99.99,25123047837,Clarinets,"['Brand:Vito by Leblanc', 'Instrument:Clarinet', 'Type:Clarinet', 'Body Material:ABS Plastic', 'Experience Level:Student/Intermediate', 'MPN:Does Not Apply', 'Color:Black']"
Line 6 Spider V 20 MKII 1 x 8-Inch 20-Watt Modeling Combo Amp,$89.99,25121042360,Guitar Amplifiers,"['Brand:Line 6', 'Amplifier Type:Combo Amp', 'Number of Speakers:1', 'Product Line:Line 6 Spider V', 'Suitable For:Practice', 'Amplifier Technology:Modeling', 'MPN:Does Not Apply', 'Model:Spider V 20 MKII', 'Venue Type:Practice']"
Alto Professional ZEPHYR ZMX122FX 8-Channel Mixer,$99.99,25223040011,DJ Mixers,"['Brand:Alto', 'Type:Mixer', 'Number of Channels:8', 'Analog/Digital:Analog', 'Form Factor:Tabletop', 'Model:ZMX122FX', 'Color:Black']"
Rode Procaster Cardioid Dynamic Broadcast Microphone - XLR Connection,$119.99,24122031571,Microphones & Wireless Systems,"['Brand:Rode', 'Form Factor:Broadcast Microphone', 'Connectivity:Wired', 'Transducer Type:Dynamic', 'Model:Procaster', 'Features:Built-in Pop Filter', 'Suitable For:Podcast', 'MPN:Procaster', 'Color:Black', 'Polar Pattern:Cardioid']"
Getzen Series300 351 Tenor Trombone,$219.99,24222024914,Trombones,"['Brand:Getzen', 'Instrument:Trombone', 'MPN:351-10110', 'Color:Gold']"
Numark Mixtrack 3 All-In-One 2-Deck DJ Controller - No Software,$99.99,25223040211,DJ Controllers,"['Brand:Numark', 'Type:Serato Controller', 'Number of Decks:2', 'Features:Jog Wheel', 'Number of Pads:16', 'Form Factor:Tabletop', 'Model:MT3', 'Color:Black']"
Orange Crush 12 1 x 6-inch 12-watt Combo Amp,$89.99,25225031005,Guitar Amplifiers,"['Brand:Orange', 'Amplifier Type:Combo', 'Number of Speakers:1', 'Product Line:Crush', 'Suitable For:Guitar', 'Number of Channels:1', 'Model:Crush 12']"
Focusrite Scarlett 2i2 Studio (2nd Gen) USB Audio Interface Bundle,$139.99,25221042942,Audio/MIDI Interfaces,"['Brand:Focusrite', 'Type:USB Audio Interface', 'Number of Channels:2', 'Model:2i2', 'Suitable For:Home Recording', 'Form Factor:Desktop', 'Features:Phantom Power']"
Polisi Germany 508 Wood Bassoon - Red,$2299.99,24322046111,Bassoons,"['Brand:Polisi', 'Instrument:Bassoon', 'MPN:508', 'Set Includes:Case', 'Body Material:Wood', 'Country/Region of Manufacture:Germany', 'Color:Red']"
Martin & Co D-15M Electric Acoustic Guitar - American Made 2019,$1099.99,23223038763,Acoustic Guitars,"['Brand:Martin', 'Type:Acoustic Guitar', 'Number of Frets:20', 'Model:D15M', 'Body Type:Dreadnought', 'String Configuration:6 String', 'Series:Standard Series', 'Body Material:Mahogany', 'Handedness:Right-Handed', 'Body Color:Brown', 'Fretboard Material:Rosewood', 'Neck Material:Mahogany', 'Model Year:2019', 'MPN:10D15M', 'Country/Region of Manufacture:United States', 'Size:Full Size', 'Performance Level:Professional']"
Jay Turser JT-220 6-String Right-Handed Electric Guitar - Natural Glossy,$209.99,24521052366,Electric Guitars,"['Brand:Jay Turser', 'Type:Electric Guitar', 'Model:Jay Turser JT-220', 'Body Color:Yellow', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6 String', 'Number of Frets:22', 'Body Material:Mahogany', 'Fretboard Material:Rosewood', 'Neck Material:Mahogany']"
AUTNE HTLCA LGT 240 Black Broadcasting/Recording Condenser Cardioid Microphone,$39.99,23631000111,Microphones & Wireless Systems,"['Brand:AUTNE HTLCA', 'Form Factor:Stand', 'Connectivity:Wired', 'Transducer Type:Condenser', 'Model:LGT 240', 'Features:Wired', 'Suitable For:Broadcasting', 'Color:Black', 'Polar Pattern:Cardioid', 'Compatible Brand:Universal', 'Mount Type:Stand', 'Compatible Model:Universal']"
Sterling by Music Man StingRay Ray4 4-String Electric Bass Guitar - Walnut Satin,$269.99,24523035590,Bass Guitars,"['Brand:Sterling by Music Man', 'Type:Bass Guitar', 'String Configuration:4 String', 'Model:Sterling by Music Man StingRay Ray4 4-String', 'Body Type:Solid', 'Handedness:Right-Handed', 'Body Color:Brown', 'Body Material:Basswood', 'Number of Frets:21', 'Fretboard Material:Jatoba', 'Neck Material:Maple', 'MPN:ST-RAY4-WS-J1', 'Country/Region of Manufacture:Indonesia']"
Alvarez RF8 Right-Handed Acoustic Guitar Natural Finish,$199.99,23823025701,Acoustic Guitars,"['Brand:Alvarez', 'Type:Acoustic Guitar', 'Number of Frets:20', 'Model:RF8', 'Body Type:Folk', 'String Configuration:6 String', 'Handedness:Right-Handed', 'Country/Region of Manufacture:China', 'Size:4/4', 'Performance Level:Beginner']"
Fender MA-1 3/4 Size Steel String Right-Handed Acoustic Guitar,$99.99,23821047592,Acoustic Guitars,"['Brand:Fender', 'Type:Acoustic Guitar', 'Number of Frets:21', 'Model:MA-1', 'String Configuration:6 String', 'Handedness:Right-Handed', 'Size:3/4', 'Performance Level:Beginner']"
Epiphone Les Paul Traditional Pro-II Electric Guitar - Made In 2016,$299.99,23223034222,Electric Guitars,"['Brand:Epiphone', 'Type:Electric Guitar', 'Series:Les Paul', 'Model:Les Paul Traditional Pro-II', 'Body Color:Black', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6-String', 'Number of Frets:22', 'Model Year:2016', 'Body Material:Mahogany', 'Fretboard Material:Rosewood', 'Neck Material:Mahogany']"
Yamaha DW-8 Taiwan-Made 6-String Right-Handed Acoustic Guitar - Natural,$249.99,24323027873,Acoustic Guitars,"['Brand:Yamaha', 'Type:Acoustic Guitar', 'Model:DW-8', 'String Configuration:6 String', 'Handedness:Right Handed', 'Body Color:Natural', 'MPN:DW-8', 'Country/Region of Manufacture:Taiwan']"
Mackie Big Knob Passive 2x2 Studio Monitor Controller Black,$59.99,23123025252,Speakers,"['Brand:Mackie', 'Type:Studio Monitor', 'Model:Big Knob', 'Connectivity:Wired', 'Color:Black', 'MPN:BigKnob']"
Behringer Xenyx X1204USB 12-Channel Desktop USB Studio Mixer/Multi FX Processor,$109.99,23123025251,Live & Studio Mixers,"['Brand:Behringer', 'Type:Studio Mixer', 'Number of Channels:12', 'Number of Buses:2', 'MPN:X1204USB', 'Model:Xenyx X1204USB', 'Suitable For:Monitor', 'Form Factor:Desktop']"
Dusty Strings Prelude Natural Finish Hammered Dulcimer,$799.99,25121043065,Other String Instruments,"['Brand:Dusty Strings', 'Instrument:Hammered Dulcimer', 'Finish:Natural', 'MPN:Does Not Apply', 'Set Includes:(2) Hammers', 'Model:Prelude']"
Kramer Pacer Classic 6-String Right-Handed Electric Guitar - Radio Blue Metallic,$269.99,24523035457,Electric Guitars,"['Brand:Kramer', 'Type:Electric Guitar', 'Series:Kramer Pacer Series', 'Model:Kramer Pacer Classic', 'Body Color:Blue', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6 String', 'Number of Frets:22', 'Body Material:Alder', 'Fretboard Material:Maple', 'Neck Material:Maple', 'MPN:KPCRBMCF1', 'Country/Region of Manufacture:China']"
Squier by Fender Precision Bass PJ 4-String Affinity Series Electric Bass Guitar,$239.99,25123046823,Bass Guitars,"['Brand:Squier by Fender', 'Type:Electric Bass Guitar', 'String Configuration:4-String', 'Model:Precision Bass PJ', 'Body Type:Solidbody', 'Handedness:Right-Handed', 'Body Color:Grey', 'Series:Affinity Series', 'Number of Frets:20', 'MPN:Does Not Apply', 'Country/Region of Manufacture:Indonesia']"
Fender Squier Affinity Series Stratocaster FMT HSS 6-String RH Electric Guitar,$249.99,24523036415,Electric Guitars,"['Brand:Fender', 'Type:Electric Guitar', 'Series:Fender Stratocaster', 'Model:Squier Affinity Series Stratocaster', 'Body Color:Black', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6 String', 'Number of Frets:21', 'Body Material:Poplar', 'Fretboard Material:Maple', 'Neck Material:Maple', 'MPN:0378153539', 'Country/Region of Manufacture:China', 'Size:4/4']"
PreSonus M7 Condenser Microphone Gray,$29.99,23123025253,Microphones & Wireless Systems,"['Brand:PreSonus', 'Form Factor:Condenser Microphone', 'Connectivity:Wired', 'Transducer Type:Condenser', 'Model:M7', 'MPN:M7', 'Color:Gray']"
Gretsch Electromatic Jet Club Black 6-String 22-Fret Electric Guitar 1461,$269.99,23623044382,Electric Guitars,"['Brand:Gretsch', 'Type:Electronic Guitar', 'Model:Electromatic Jet Club', 'Body Color:Black', 'Handedness:Right-Handed', 'Body Type:Solid Body', 'String Configuration:6-String', 'Number of Frets:22']"
"Orange Crush Bass 50 50W 1x12"" Solid State Bass Guitar Amplifier",$299.99,23223038079,Guitar Amplifiers,"['Brand:Orange', 'Amplifier Type:Combo', 'Number of Speakers:1', 'Product Line:Crush', 'Suitable For:Bass Guitar', 'Power:50W RMS', 'MPN:Crush Bass 50', 'Model:Crush Bass 50']"
Mackie Onyx Artist 1.2 2x2 USB Recording Interface Black,$49.99,23123025249,Audio/MIDI Interfaces,"['Brand:Mackie', 'Type:USB Audio Interface', 'Number of Mic Inputs:2', 'Number of Buses:1', 'Input/Output Ports:MIDI I/O', 'MPN:Onyx Artist 1.2', 'Model:Onyx Onyx Artist 1•2', 'Suitable For:Recording & Live Sound', 'Form Factor:Portable']"
Digitech RP500 Integrated Effects Electric Guitar Switching System,$149.99,23221045224,Multi-Effects,"['Brand:DigiTech', 'Type:Integrated Effects Switching System Guitar Pedal', 'MPN:RP500', 'Model:RP500']"
Arturia KeyStep 32 32-Key Slimkey Portable Compact Controller & Sequencer,$99.99,25123047812,Synthesizers,"['Brand:Arturia', 'Type:Controller & Sequencer', 'Model:KeyStep 32', 'Number of Keys:32', 'MPN:Does Not Apply', 'Analog/Digital:Analog']"
AKG P120 Project Studio Condenser Microphone,$49.99,23123025250,Microphones & Wireless Systems,"['Brand:AKG', 'Form Factor:Condenser Mic', 'Model:P120', 'MPN:P120', 'Color:Black']"
Yamaha WT11/WX11 Midi Wind Controller Tone Generator Bundle,$359.99,23821047846,Other Musical Instruments,"['Brand:Yamaha', 'Brand:Yamaha', 'Type:MIDI Wind Controller/Tone Generator', 'Model:WT11/WX11', 'Type:MIDI Wind Controller/Tone Generator', 'Model:WT11/WX11']"
Fender Stratocaster Right Hand 6 String Electric Guitar Mexico,$399.99,25524048165,Electric Guitars,"['Brand:Fender', 'Type:Electric Guitar', 'Model:Stratocaster', 'Body Color:Black', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6 String']"
"Fender Mustang LT25 2311100000 120V 1x8"" Combination Amplifier",$109.99,23223038507,Guitar Amplifiers,"['Brand:Fender', 'Amplifier Type:Guitar Amplifier', 'Number of Speakers:1', 'Product Line:Mustang', 'Suitable For:Electric Guitar', 'Amplifier Technology:Solid State', 'Power:84W', 'MPN:2311100000', 'Model:Mustang LT25', 'Venue Type:Practice', 'Impedance:8 Ohms']"
Fender Precision Bass Electric Bass Guitar - Mexican Made 2022,$449.99,23222056556,Bass Guitars,"['Brand:Fender', 'Type:Electric Bass Guitar', 'String Configuration:4', 'Model:0149802506', 'Body Type:sOLID', 'Handedness:Right-Handed', 'Body Color:Black and White', 'Series:Precision Bass', 'Body Material:Alder', 'Number of Frets:20', 'Fretboard Material:Maple', 'Model Year:2022', 'Neck Material:Maple', 'MPN:0149802506', 'Country/Region of Manufacture:Mexico', 'Performance Level:Intermediate']"
Gibson L6-S Deluxe Right Hand 6 String Electric Guitar Natural,$1299.99,25524048166,Electric Guitars,"['Brand:Gibson', 'Type:Electric Guitar', 'Model:L6-S Deluxe', 'Body Color:Maple', 'Handedness:Right-Handed', 'Body Type:Solid', 'String Configuration:6 String']"
Boss KTN-50 50-Watt 1 x 12-inch Combo Amplifier,$169.99,25524047944,Guitar Amplifiers,"['Brand:Boss', 'Amplifier Type:Combo', 'Number of Speakers:1', 'Product Line:Boss Katana', 'Amplifier Technology:Modeling', 'Number of Channels:1', 'Power:50 Watts', 'Model:Boss Katana-50', 'Venue Type:Practice']"
Novation Bass Station II 25-Key MIDI USB Monophonic Analog Synthesizer,$379.99- $339.99,24523035284,Synthesizers,"['Brand:Novation', 'Type:Keyboard Synthesizer', 'Type of Keys:Synth', 'Model:Novation Bass Station II', 'Number of Keys:25', 'Features:Pitch Wheel', 'MPN:BASS-STATION-II']"
Tascam DP-03 8-track Digital Portastudio Onboard DSP Effects,$199.99,23821046267,Recorders,"['Brand:Tascam', 'Type:8-Track Portastudio', 'Features:SD Card', 'Model:DP-03']"
Akai Professional MPK mini MKII 25-Key 8-Pad MIDI Keyboard Controller,$59.99,24322047136,Electronic Keyboards,"['Brand:Akai', 'Number of Keys:27', 'Instrument:Electronic Keyboard', 'Action:Synth', 'Color:Black', 'MPN:Professional MPK mini MKII', 'Size:Small', 'Experience Level:Beginner']"
Ampeg BA-108v2 20-Watt Bass Combo Amplifier,$79.99,23423050938,Guitar Amplifiers,"['Brand:Ampeg', 'Amplifier Type:Guitar Amp', 'Number of Speakers:1', 'MPN:Does Not Apply', 'Model:BA-108v2']"
AKG P120 Cardioid Condenser Microphone,$49.99,24322047135,Microphones & Wireless Systems,"['Brand:AKG', 'Form Factor:Cylindrical', 'Connectivity:Wired', 'Model:P120', 'Color:Black']"
"Dr. Z Amplifiers Z-Amp Jetta ZA-49 1x12"" Single Channel Studio Combination Amp",$1499.99,23223037785,Guitar Amplifiers,"['Brand:Dr. Z', 'Amplifier Type:Guitar Amplifier', 'Number of Speakers:1', 'Product Line:Vintage Series', 'Suitable For:Electric Guitar', 'Amplifier Technology:Tube', 'Number of Channels:1', 'Power:30W', 'MPN:ZA-49', 'Model:ZA-49', 'Venue Type:Performance', 'Impedance:8 Ohms']"
BOSS JS-8 eBand Audio Player Guitar Effects Processor,$139.99,24322047029,Multi-Effects,"['Brand:BOSS', 'Type:Effects Player', 'To Fit:Electric Guitar', 'Model:JS-8', 'Country/Region of Manufacture:Taiwan']"
