name,price,item_id,category,description
Sony PlayStation 5 Digital Edition CFI-1215B 825GB 4K Video Game Console 2660,$349.99,25121042660,Video Game Consoles,Brand:Sony Model:PlayStation 5 Platform:Sony PlayStation 5 Color:White Type:Home Gaming Console Storage Capacity:825 GB Connectivity:HDMI MPN:CFI-1215B Features:All Digital Country/Region of Manufacture:China Resolution:4K (UHD)
Sony PlayStation 4 CUH-1001A 500GB Video Game Console,$109.99,24521053200,Video Game Consoles,Brand:Sony Model:Sony PlayStation 4 Platform:Sony PlayStation 4 Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:500 GB Connectivity:HDMI MPN:CUH-1001A Resolution:1080p (FHD)
Valve Steam Deck 1010 OLED 512 GB Handheld Gaming Console - 90Hz 2892,$359.99,24121032892,Video Game Consoles,Brand:Valve Model:1010 Platform:Steam Color:Black Type:Handheld Storage Capacity:512GB MPN:1010
Sony CFI-Y1001 PlayStation Portal Remote Player,$169.99,25521049611,Controllers & Attachments,Brand:Sony Type:Playstation Portal Color:White MPN:CFI-Y1001 Platform:PlayStation 5 Model:Playstation Portal
Nintendo Switch HAC-001 32GB Portable Handheld Video Game System - 7253,$169.99,23222057253,Video Game Consoles,Brand:Nintendo Model:HAC-001 Platform:Nintendo Switch Region Code:NTSC-U/C (US/Canada) Color:Black Type:Handheld System Storage Capacity:32 GB Connectivity:HDMI MPN:HAC-001 Resolution:1080p (FHD)
Sony PULSE 3D CFI-ZWH1 PS5 PS4 PC Rechargeable Wireless Gaming Headset,$59.99,25522022902,Headsets,Brand:Sony Model:PULSE 3D Color:White Connectivity:Wireless Type:Gaming Headset Form Factor:Headband Number of Earpieces:Double MPN:CFI-ZWH1 Band:HF
Microsoft Xbox One S 1681 1TB HDD White Body Home Video Game Console 7159,$139.99,25123047159,Video Game Consoles,Brand:Microsoft Model:Xbox One S Platform:Xbox One Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:1TB Connectivity:HDMI MPN:1681 Resolution:4K (UHD)
Nintendo Switch Lite (HDH-001) 32GB Portable Video Game System - 8535,$119.99,23721049406,Video Game Consoles,Brand:Nintendo Model:Switch Lite Platform:Nintendo Switch Color:Violet Type:Handheld Console Storage Capacity:32GB MPN:HDH-001 Resolution:780p
Nintendo Switch Super Mario Odyssey Video Game,$29.99,23823026766,Video Games,Game Name:Super Mario Odyssey Platform:Nintendo Switch Publisher:Nintendo Genre:Platformer Rating:E-Everyone Region Code:Region Free
Nintendo Switch Donkey Kong Country Tropical Freeze Video Game,$34.99,23823026774,Video Games,Game Name:Donkey Kong Country: Tropical Freeze Platform:Nintendo Switch Publisher:Nintendo Games Genre:Action & Adventure Rating:E-Everyone Region Code:Region Free Features:Special Edition Country/Region of Manufacture:Japan
Nintendo Switch The Legend of Zelda Breath of the Wild Video Game 6763,$29.99,23823026763,Video Games,Game Name:The Legend of Zelda: Breath of the Wild Platform:Nintendo Switch Publisher:Nintendo Games Rating:E 10+ Region Code:NTSC-U/C (US/Canada)
Sony Pulse 3D CFI-ZWH1 Over-Ear Wireless Gaming Headset PS4/PS5,$39.99,23821048209,Headsets,Brand:Sony Model:PULSE 3D Color:Black Connectivity:Wireless Type:Ear-Cup (Over the Ear) Features:Adjustable Headband Wireless Technology:Bluetooth Form Factor:Headband Microphone Type:Built-In Number of Earpieces:Double
Microsoft Xbox Series S 1883 512GB Storage All-Digital Video Game Console 3462,$209.99,25121043462,Video Game Consoles,Brand:Microsoft Model:Xbox Series S Platform:Microsoft Xbox Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:1883 Features:All Digital Country/Region of Manufacture:China Resolution:1440p
Microsoft Xbox Series S 1883 512GB Storage All-Digital Video Game Console 5263,$209.99,23121035263,Video Game Consoles,Brand:Microsoft Model:Xbox Series S Platform:Microsoft Xbox Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:1883 Resolution:1440p
Nintendo Switch HAC-001(-01) 32GB Portable Handheld Video Game System,$109.99,23223038275,Video Game Consoles,Brand:Nintendo Model:HAC-001 Platform:Nintendo Switch Region Code:NTSC-U/C (US/Canada) Color:Black Type:Home Console Storage Capacity:32 GB Connectivity:HDMI MPN:HAC-001 Resolution:1080p (FHD)
Sony PlayStation 4 Slim CUH-2215A Black 500GB Home Video Gaming Console 8335,$109.99,23622034633,Video Game Consoles,Brand:Sony Model:PlayStation 4 Slim CUH-2215A Platform:PlayStation 4 Slim Color:Black Type:Home Video Game Console Storage Capacity:500 GB Connectivity:HDMI Cord Features:Wi-Fi Resolution:1080P
Microsoft Xbox Series S 1883 512GB Storage All-Digital Video Game Console 7151,$209.99,25123047151,Video Game Consoles,Brand:Microsoft Model:Xbox Series S Platform:Microsoft Xbox Region Code:NTSC-U/C (US/Canada) Color:White Type:Home Console Storage Capacity:512 GB Connectivity:HDMI MPN:1883 Features:All Digital Country/Region of Manufacture:China Resolution:1440p
Sony CFI-ZVR1 PlayStation VR2 PlayStation 5 Virtual Reality Headset 5380,$379.99,23524035380,Other Video Game Accessories,Brand:Sony MPN:CFI-ZVR1 Model:VR2 Platform:PlayStation 5 Color:White
"Super Mario 3D All-Stars (Nintendo Switch, 2020)",$99.99,24521053186,Video Games,Game Name:Super Mario 3D All-Stars Platform:Nintendo Switch Publisher:Nintendo Genre:Platformer Rating:E-Everyone MPN:LA-H-AVP3A-USA
Logitech G733 Lightspeed Lightsync RGB PRO-G Wireless Gaming Headset,$59.99,23422052479,Headsets,Brand:Logitech Model:G733 Color:White Connectivity:Wireless Type:Ear-Cup (Over the Ear) Wireless Technology:Bluetooth Form Factor:Headband Microphone Type:Boom Number of Earpieces:Double MPN:Does Not Apply
